,Name,Manufacturer:,Cores:,Memory:,Processor:,Interconnect:,Linpack Performance (Rmax),Theoretical Peak (Rpeak),Nmax,HPCG [TFlop/s],Power Measurement Level:,Operating System:,Compiler:,Math Library:,MPI:,Power:,Nhalf
433,Cluster Platform 3000 DL360 Xeon 2.8 GHz GigEthernet,HPE,840,0 GB,Pentium 4 Xeon  2.8GHz,Gigabit Ethernet,2.4 TFlop/s,4.704 TFlop/s,False,False,False,Linux,False,False,False,False,False
434,"Lisa - PowerEdge 1850, 3.4 GHz, Infiniband",Dell EMC,544,0 GB,Xeon EM64T  3.4GHz,Infiniband,2.371 TFlop/s,3.74 TFlop/s,"140,000",False,False,Linux,False,False,False,False,False
435,"Cray XD1, 2.2 GHz",Cray/HPE,668,0 GB,Opteron  2.2GHz,RapidArray,2.351 TFlop/s,2.939 TFlop/s,False,False,False,Linux,False,False,False,False,False
436,SGI Altix 1.3 GHz,HPE,512,0 GB,Itanium 2  1.3GHz,NUMAlink,2.338 TFlop/s,2.6624 TFlop/s,False,False,False,Linux,False,False,False,False,False
437,"Blade Cluster BL-20P, Pentium4 Xeon 3.2 GHz, GigEthernet",HPE,650,0 GB,Pentium 4 Xeon  3.2GHz,Gigabit Ethernet,2.3254 TFlop/s,4.16 TFlop/s,False,False,False,Linux,False,False,False,False,False
438,"Blade Cluster BL-20P, Pentium4 Xeon 3.2 GHz, GigEthernet",HPE,650,0 GB,Pentium 4 Xeon  3.2GHz,Gigabit Ethernet,2.3254 TFlop/s,4.16 TFlop/s,False,False,False,Linux,False,False,False,False,False
439,"BladeCenter HS20 Cluster, Xeon EM64T 3.6 GHz - Gig-Ethernet",IBM,576,0 GB,Xeon EM64T  3.6GHz,Gigabit Ethernet,2.31482 TFlop/s,4.1472 TFlop/s,False,False,False,Linux,False,False,False,94.00 kW,False
440,pSeries 690 Turbo 1.3GHz,IBM,864,0 GB,POWER4 2C 1.3GHz,Colony,2.31 TFlop/s,4.4928 TFlop/s,"275,000",False,False,AIX,False,False,False,False,"62,000"
441,"eServer, Opteron 2.0 GHz, Myrinet",IBM,768,0 GB,Opteron  2GHz,Myrinet,2.30813 TFlop/s,3.072 TFlop/s,False,False,False,Linux,False,False,False,False,False
442,"IBM QCDOC, PowerPC 440, 400 MHz, 6D-Torus",IBM,"4,096",0 GB,PowerPC 440 2C 400MHz,Proprietary,2.279 TFlop/s,3.2768 TFlop/s,"232,320",False,False,Linux,False,False,False,False,False
