,Name,Manufacturer:,Cores:,Memory:,Processor:,Interconnect:,Linpack Performance (Rmax),Theoretical Peak (Rpeak),Nmax,HPCG [TFlop/s],Power Measurement Level:,Operating System:,Compiler:,Math Library:,MPI:,Power:,Nhalf
0,ASCI Red,Intel,"9,152",0 GB,Pentium Pro  200MHz,Proprietary,1.338 TFlop/s,1.8304 TFlop/s,"235,000",False,False,Paragon OS,False,False,False,False,"63,000"
1,T3E900,Cray/HPE,"1,248",0 GB,EV5  450MHz,3-D Torus,0.772 TFlop/s,1.1232 TFlop/s,False,False,False,UNICOS,False,False,False,False,False
2,T3E900,Cray/HPE,840,0 GB,EV5  450MHz,3-D Torus,0.531 TFlop/s,0.756 TFlop/s,False,False,False,UNICOS,False,False,False,False,False
3,CP-PACS/2048,Hitachi/Tsukuba,"2,048",0 GB,HARP-1E  150MHz,Hyper crossbar,0.3682 TFlop/s,0.6144 TFlop/s,"103,680",False,False,HI-UX/MPP,False,False,False,False,"30,720"
4,T3E900,Cray/HPE,512,0 GB,EV5  450MHz,3-D Torus,0.321 TFlop/s,0.4608 TFlop/s,"122,880",False,False,UNICOS,False,False,False,False,"15,360"
5,SR2201/1024,Hitachi,"1,024",0 GB,HARP-1E  150MHz,Hyper crossbar,0.2324 TFlop/s,0.3072 TFlop/s,"155,520",False,False,HI-UX/MPP,False,False,False,False,"34,560"
6,Numerical Wind Tunnel,Fujitsu,167,0 GB,Fujitsu  105MHz,Full distributed crossbar,0.229 TFlop/s,0.28126 TFlop/s,"66,132",False,False,UXP/V,False,False,False,498.00 kW,"18,018"
7,VPP700/116,Fujitsu,116,0 GB,Fujitsu  137MHz,Full distributed crossbar,0.213 TFlop/s,0.2552 TFlop/s,"111,360",False,False,UXP/V,False,False,False,False,"18,560"
8,T3E,Cray/HPE,672,0 GB,EV5  300MHz,3-D Torus,0.293 TFlop/s,0.4032 TFlop/s,False,False,False,UNICOS,False,False,False,False,False
9,T3E,Cray/HPE,544,0 GB,EV5  300MHz,3-D Torus,0.236 TFlop/s,0.3264 TFlop/s,False,False,False,UNICOS,False,False,False,False,False
10,T3E,Cray/HPE,512,0 GB,EV5  300MHz,3-D Torus,0.222 TFlop/s,0.3072 TFlop/s,"84,480",False,False,UNICOS,False,False,False,False,"12,480"
11,T3E,Cray/HPE,512,0 GB,EV5  300MHz,3-D Torus,0.222 TFlop/s,0.3072 TFlop/s,"84,480",False,False,UNICOS,False,False,False,False,"12,480"
12,T3E,Cray/HPE,512,0 GB,EV5  300MHz,3-D Torus,0.222 TFlop/s,0.3072 TFlop/s,"84,480",False,False,UNICOS,False,False,False,False,"12,480"
13,T3E,Cray/HPE,512,0 GB,EV5  300MHz,3-D Torus,0.222 TFlop/s,0.3072 TFlop/s,"84,480",False,False,UNICOS,False,False,False,False,"12,480"
14,T3E900,Cray/HPE,312,0 GB,EV5  450MHz,3-D Torus,0.196 TFlop/s,0.2808 TFlop/s,False,False,False,UNICOS,False,False,False,False,False
15,T3E,Cray/HPE,400,0 GB,EV5  300MHz,3-D Torus,0.174 TFlop/s,0.24 TFlop/s,False,False,False,UNICOS,False,False,False,False,False
16,SP P2SC 120 MHz,IBM,472,0 GB,POWER2 SC  120MHz,SP Switch,0.1518 TFlop/s,0.22656 TFlop/s,"61,000",False,False,AIX,False,False,False,False,"22,600"
17,XP/S140,Intel,"3,680",0 GB,Intel 80860  50MHz,2-D mesh (torus),0.1434 TFlop/s,0.184 TFlop/s,"55,700",False,False,OSF/1,False,False,False,False,"20,500"
