,Name,Manufacturer:,Cores:,Memory:,Processor:,Interconnect:,Linpack Performance (Rmax),Theoretical Peak (Rpeak),Nmax,HPCG [TFlop/s],Power Measurement Level:,Operating System:,Compiler:,Math Library:,MPI:,Power:,Nhalf
17,"Jade - SGI ICE 8200EX, Xeon E5450 4C 3.000GHz, Infiniband",HPE,"23,040",0 GB,Xeon E5450 4C 3GHz,Infiniband,237.8 TFlop/s,267.878 TFlop/s,"2,487,240",False,False,SLES10 + SGI ProPack 5,False,False,False,"1,064.00 kW",False
18,"Mole-8.5 - Mole-8.5 Cluster, Xeon X5520 4C 2.27 GHz, Infiniband QDR, NVIDIA 2050","IPE, Nvidia, Tyan","29,440","15,360 GB",Xeon X5520 4C 2.27GHz,Infiniband QDR,496.5 TFlop/s,"1,012.65 TFlop/s","768,000",False,False,Linux,gcc + CUDA 4.0,,OpenMPI 1.4.2,540.00 kW,False
19,Jaguar - Cray XT4 QuadCore 2.1 GHz,Cray/HPE,"30,976",0 GB,Opteron Quad Core 4C 2.1GHz,XT4 Internal Interconnect,205 TFlop/s,260.2 TFlop/s,"2,466,816",False,False,CNL,False,False,False,"1,580.00 kW",False
20,Sandia/Cray Red Storm - Cray XT3/XT4,Cray/HPE,"38,208",0 GB,Opteron Dual Core 2C 2.4GHz,Proprietary,204.2 TFlop/s,284 TFlop/s,False,False,False,Linux,False,False,False,"2,506.00 kW",False
21,"BX900 Xeon X5570 2.93GHz , Infiniband QDR",Fujitsu,"17,072",0 GB,Xeon X5570 4C 2.93GHz,Infiniband QDR,191.4 TFlop/s,200.08 TFlop/s,"2,401,344",False,False,Linux,False,False,False,831.00 kW,False
22,Shaheen - Blue Gene/P Solution,IBM,"65,536",0 GB,PowerPC 450 4C 850MHz,Proprietary,190.9 TFlop/s,222.822 TFlop/s,False,False,False,CNK/SLES 9,False,False,False,504.00 kW,False
23,"Magic Cube - Dawning 5000A, QC Opteron 1.9 Ghz, Infiniband, Windows HPC 2008",Sugon,"30,720",0 GB,Opteron Quad Core 4C 1.9GHz,Infiniband DDR,180.6 TFlop/s,233.472 TFlop/s,False,False,False,Windows HPC 2008,False,False,False,False,False
24,"Cluster Platform 3000 BL2x220, L54xx 2.5 Ghz, Infiniband",HPE,"24,704",0 GB,Xeon L5420 4C 2.5GHz,Infinband DDR 4x,179.634 TFlop/s,247.04 TFlop/s,False,False,False,Linux,False,False,False,False,False
25,"HECToR - Cray XT4, 2.3 GHz",Cray/HPE,"22,656",0 GB,Opteron Quad Core 4C 2.3GHz,XT4 Internal Interconnect,174.083 TFlop/s,208.435 TFlop/s,False,False,False,UNICOS/Linux,False,False,False,False,False
26,"Monte Rosa - Cray XE6, Opteron 6272 16C 2.10 GHz, Cray Gemini interconnect",Cray/HPE,"47,840",0 GB,Opteron 6272 16C 2.1GHz,Cray Gemini interconnect,316.2 TFlop/s,401.856 TFlop/s,"2,294,400",False,False,Linux,False,False,False,780.00 kW,False
27,"GPC - xSeries iDataPlex, Xeon E5540 4C 2.53GHz, Infiniband",IBM/Lenovo,"30,912",0 GB,Xeon E5540 4C 2.53GHz,Infiniband,261.631 TFlop/s,312.829 TFlop/s,"2,526,944",False,False,Linux,False,False,False,"1,030.00 kW",False
28,Cray XT5 QC 2.4 GHz,Cray/HPE,"20,960",0 GB,Opteron Quad Core 4C 2.4GHz,XT4 Internal Interconnect,165.6 TFlop/s,201.216 TFlop/s,False,False,False,CNL,False,False,False,False,False
29,"Diamond - SGI ICE 8200 Enh. LX, Xeon X5560 2.8Ghz",HPE,"15,360",0 GB,Xeon X5560 4C 2.8GHz,Infiniband DDR,160.2 TFlop/s,172.032 TFlop/s,"2,280,600",False,False,SLES10 + SGI ProPack 5,False,False,False,774.00 kW,False
30,"MRI - PowerEdge C6100 Cluster, Xeon X5660 2.8 Ghz, Infiniband",Dell EMC,"15,648",0 GB,Xeon X5660 6C 2.8GHz,Infiniband QDR,152.2 TFlop/s,175.258 TFlop/s,"1,757,600",False,False,Linux,Intel 11.1,,OpenMPI 1.4.1,False,False
31,"Encanto - SGI Altix ICE 8200, Xeon quad core 3.0 GHz",HPE,"14,336",0 GB,Xeon X5365 4C 3GHz,Infiniband,133.2 TFlop/s,172.032 TFlop/s,"1,800,100",False,False,SLES10 + SGI ProPack 5,False,False,False,861.00 kW,False
32,"EKA - Cluster Platform 3000 BL460c, Xeon X5365 4C 3.000GHz, Infiniband DDR",HPE,"14,384",0 GB,Xeon X5365 4C 3GHz,Infiniband DDR,132.8 TFlop/s,172.608 TFlop/s,"1,850,000",False,False,Linux,False,False,False,786.00 kW,"250,000"
33,"Juno - Appro XtremeServer 1143H, Opteron QC 2.2Ghz, Infiniband",Cray/HPE,"18,224",0 GB,Opteron Quad Core 4C 2.2GHz,Infiniband,131.6 TFlop/s,162.2 TFlop/s,"1,854,663",False,False,Redhat Linux,False,False,False,"1,139.00 kW",False
34,"Cerrillos - BladeCenter QS22/LS21 Cluster, PowerXCell 8i 3.2 Ghz / Opteron DC 1.8 GHz, Infiniband",IBM,"14,400",0 GB,PowerXCell 8i 9C 3.2GHz,Infiniband,126.5 TFlop/s,161.856 TFlop/s,"805,759",False,False,Linux,False,False,False,276.00 kW,False
35,Athena - Cray XT4 QuadCore 2.3 GHz,Cray/HPE,"17,956",0 GB,Opteron Quad Core 4C 2.3GHz,XT4 Internal Interconnect,125.128 TFlop/s,165.195 TFlop/s,"1,367,871",False,False,CNL,False,False,False,888.00 kW,False
36,Earth Simulator - SX-9/E/1280M160,NEC,"1,280",0 GB,NEC  3.2GHz,Fat Tree Network,122.4 TFlop/s,131.072 TFlop/s,"1,556,480",False,False,Super-UX,False,False,False,False,False
37,Blue Gene/P Solution,IBM,"40,960",0 GB,PowerPC 450 4C 850MHz,Proprietary,119.31 TFlop/s,139.264 TFlop/s,False,False,False,CNK/SLES 9,False,False,False,315.00 kW,False
38,"Power 575, p6 4.7 GHz, Infiniband",IBM,"8,320",0 GB,POWER6 2C 4.7GHz,Infiniband,115.9 TFlop/s,156.416 TFlop/s,False,False,False,AIX,False,False,False,"1,329.00 kW",False
39,"Power 575, p6 4.7 GHz, Infiniband",IBM,"8,320",0 GB,POWER6 2C 4.7GHz,Infiniband,115.9 TFlop/s,156.416 TFlop/s,False,False,False,AIX,False,False,False,"1,329.00 kW",False
40,"Power 575, p6 4.7 GHz, Infiniband",IBM,"8,064",0 GB,POWER6 2C 4.7GHz,Infiniband,115.9 TFlop/s,151.603 TFlop/s,"1,128,959",False,False,AIX,False,False,False,"1,288.00 kW",False
41,"Fujitsu FX1, Quadcore  SPARC64 VII  2.52 GHz, Infiniband DDR",Fujitsu,"12,032",0 GB,SPARC64 VII 4C 2.5GHz,Infiniband DDR,110.6 TFlop/s,121.282 TFlop/s,"3,308,800",False,False,Open Solaris,False,False,False,"1,020.00 kW",False
42,"SGI Altix ICE 8200 Enhanced LX, Xeon Nehalem quad core 2.8 GHz",HPE,"10,752",0 GB,Xeon X5560 4C 2.8GHz,Infiniband,109.3 TFlop/s,120.422 TFlop/s,"1,908,480",False,False,SLES10 + SGI ProPack 5,False,False,False,475.00 kW,False
43,Tera-100 - Bull bullx super-node S6010/S6030,Atos,"14,400",0 GB,Xeon X7560 8C 2.26GHz,Infiniband QDR,108.8 TFlop/s,130.522 TFlop/s,"1,837,056",False,False,Linux,False,False,False,"1,150.00 kW",False
44,GENCI-CCRT-Titane - BULL Novascale R422-E2,Atos,"11,520",0 GB,Xeon X5570 4C 2.93GHz,Infiniband DDR,108.5 TFlop/s,129.998 TFlop/s,"1,714,176",False,False,Linux,False,False,False,477.00 kW,False
45,"MVS-100K - Cluster Platform 3000 BL460c/BL 2x220/SL390, Xeon E5450/5365/X5675 4C 3.000GHz, Infiniband DDR, NVIDIA 2090",HPE,"13,004",0 GB,Xeon X5450 4C 3GHz,Infiniband DDR,119.93 TFlop/s,227.944 TFlop/s,False,False,False,Linux,False,False,False,False,False
46,"SGI ICE 8200EX, Xeon QC E5472 3.0 GHz/X5570 2.93 GHz",HPE,"10,240",0 GB,Xeon X5570 4C 2.93GHz,Infiniband,107.1 TFlop/s,120.73 TFlop/s,"1,535,480",False,False,SLES10 + SGI ProPack 5,False,False,False,False,False
47,"SGI ICE 8200EX, Xeon QC E5472 3.0 GHz/X5570 2.93 GHz",HPE,"10,240",0 GB,Xeon X5570 4C 2.93GHz,Infiniband,107.1 TFlop/s,120.73 TFlop/s,"1,535,480",False,False,SLES10 + SGI ProPack 5,False,False,False,False,False
48,"SGI Altix ICE 8200EX, Xeon quad core 3.0 GHz",HPE,"10,240",0 GB,Xeon E5450 4C 3GHz,Infiniband,106.1 TFlop/s,122.88 TFlop/s,"1,535,480",False,False,SLES10 + SGI ProPack 5,False,False,False,442.00 kW,False
49,"Cluster Platform 3000 BL460c, Xeon 53xx 2.66GHz, Infiniband",HPE,"13,728",0 GB,Xeon X5355 4C 2.67GHz,Infiniband DDR,102.8 TFlop/s,146.43 TFlop/s,"575,000",False,False,Linux,False,False,False,False,False
50,"DeepComp 7000, HS21/x3950 Cluster, Xeon QC HT 3 GHz/2.93 GHz, Infiniband",Lenovo,"12,216",0 GB,Xeon E5450 4C 3GHz,Infiniband,102.8 TFlop/s,145.965 TFlop/s,"1,600,000",False,False,Linux,False,False,False,False,False
51,"Hera - Appro Xtreme-X3 Server - Quad Opteron Quad Core 2.3 GHz, Infiniband",Cray/HPE,"13,552",0 GB,Opteron Quad Core 4C 2.3GHz,Infinband DDR 4x,102.2 TFlop/s,127.2 TFlop/s,"1,651,780",False,False,Redhat Linux,False,False,False,False,False
52,T2K Open Supercomputer (Todai Combined Cluster) - Hitachi opteron QC 2.3 GHz Myrinet 10G,Hitachi,"15,104",0 GB,Opteron Quad Core 4C 2.3GHz,Myrinet 10G,101.741 TFlop/s,138.956 TFlop/s,"1,740,800",False,False,Linux,False,False,False,831.00 kW,False
53,"Cluster Platform 3000 BL 2x220, Xeon E5450 4C 3.000GHz, Infiniband QDR",HPE,"10,304",0 GB,Xeon E5450 4C 3GHz,Infiniband QDR,101.213 TFlop/s,123.648 TFlop/s,False,False,False,Linux,False,False,False,False,False
54,"VIP - Power 575, p6 4.7 GHz, Infiniband",IBM,"6,848",0 GB,POWER6 2C 4.7GHz,Infiniband,98.423 TFlop/s,128.742 TFlop/s,False,False,False,AIX,False,False,False,"1,095.00 kW",False
55,"RIKEN Intergrated Cluster of Clusters, Xeon X5570 2.93GHz, Infiniband DDR",Fujitsu,"9,048",0 GB,Xeon X5570 4C 2.93GHz,Infiniband DDR,97.94 TFlop/s,106.042 TFlop/s,"1,287,936",False,False,RedHat Enterprise 5,False,False,False,False,False
56,"Chinook - Cluster Platform 4000 DL185G5, Opteron QC 2.2 GHz, Infiniband DDR",HPE,"18,176",0 GB,Opteron Quad Core 4C 2.2GHz,Infiniband DDR,97.071 TFlop/s,159.949 TFlop/s,"488,000",False,False,Linux,False,False,False,False,False
57,Frontier2 BG/L - Blue Gene/P Solution,IBM,"32,768",0 GB,PowerPC 450 4C 850MHz,Proprietary,95.45 TFlop/s,111.411 TFlop/s,False,False,False,CNK/SLES 9,False,False,False,252.00 kW,False
58,"Cluster Platform 3000 BL2x220, E54xx 3.0 Ghz, Infiniband",HPE,"10,240",0 GB,Xeon E5450 4C 3GHz,Infiniband,94.7371 TFlop/s,122.88 TFlop/s,False,False,False,Linux,False,False,False,False,False
59,BGW - eServer Blue Gene Solution,IBM,"40,960",0 GB,PowerPC 440 2C 700MHz,Proprietary,91.29 TFlop/s,114.688 TFlop/s,"983,039",False,False,CNK/SLES 9,False,False,False,448.00 kW,False
60,Cray XT5 QC 2.3 GHz,Cray/HPE,"12,733",0 GB,Opteron Quad Core 4C 2.3GHz,XT4 Internal Interconnect,90.84 TFlop/s,117.143 TFlop/s,False,False,False,CNL,False,False,False,588.00 kW,False
61,"Cluster Platform 3000 BL460c G6, Xeon X5570 2.93 GHz, Infiniband",HPE,"8,576",0 GB,Xeon X5570 4C 2.93GHz,Infinband DDR 4x,88.55 TFlop/s,100.511 TFlop/s,False,False,False,Linux,False,False,False,False,False
62,Layon - Bull bullx super-node S6010/S6030,Atos,"11,520",0 GB,Xeon X7560 8C 2.26GHz,Infiniband QDR,87.47 TFlop/s,104.602 TFlop/s,"1,643,136",False,False,Linux,False,False,False,False,False
63,"TSUBAME Grid Cluster with CompView TSUBASA - Sun Fire x4600/x6250, Opteron 2.4/2.6 GHz, Xeon E5440 2.833 GHz, ClearSpeed CSX600, nVidia GT200; Voltaire Infiniband",NEC/Sun,"31,024",0 GB,Opteron Dual Core 2C 2.4GHz,Infiniband,87.01 TFlop/s,163.188 TFlop/s,"1,059,839",False,False,Linux,False,False,False,"1,103.00 kW",False
64,"HPC - PowerEdge 1950/SunFire X2200/iDataPlex/IBM dx340  Intel 53xx/54xx 2.33Ghz, Opteron 2.3 Ghz, E5410 2.33GHz Myrinet 10G",Dell/Sun/IBM,"11,664",0 GB,Xeon E5410 4C 2.33GHz,Myrinet 10G,83.29 TFlop/s,107.308 TFlop/s,"1,365,200",False,False,Linux,False,False,False,False,False
65,"Graph - Appro Xtreme-X3 Opteron 2.0GHz, Infiniband DDR",Cray/HPE,"13,440",0 GB,Opteron Quad Core 4C 2GHz,Infiniband DDR,83.08 TFlop/s,107.5 TFlop/s,"1,370,880",False,False,Linux,False,False,False,700.00 kW,"685,440"
66,New York Blue - eServer Blue Gene Solution,IBM,"36,864",0 GB,PowerPC 440 2C 700MHz,Proprietary,82.161 TFlop/s,103.219 TFlop/s,False,False,False,CNK/SLES 9,False,False,False,403.00 kW,False
67,"Mana - Dell PowerEdge M610 Cluster, Nehalem-EP 2.8Ghz, Infiniband",Dell EMC,"9,210",0 GB,Xeon X5560 4C 2.8GHz,Infiniband,80.58 TFlop/s,103.219 TFlop/s,False,False,False,Linux,False,False,False,False,False
68,"Power 575, p6 4.7 GHz, Infiniband",IBM,"5,440",0 GB,POWER6 2C 4.7GHz,Infiniband,78.68 TFlop/s,102.272 TFlop/s,False,False,False,AIX,False,False,False,869.00 kW,False
69,"Power 575, p6 4.7 GHz, Infiniband",IBM,"5,376",0 GB,POWER6 2C 4.7GHz,Infiniband,78.68 TFlop/s,101.069 TFlop/s,"907,199",False,False,AIX,False,False,False,859.00 kW,False
70,"T2K Open Supercomputer - Appro Xtreme-X3 Server - Quad Opteron Quad Core 2.3 GHz, Infiniband",Cray/HPE,"10,368",0 GB,Opteron Quad Core 4C 2.3GHz,Infinband DDR 4x,77.28 TFlop/s,95.385 TFlop/s,"1,562,400",False,False,Redhat Linux,False,False,False,671.00 kW,False
71,"Colosse - Sun Blade x6048, Xeon X5560 2.8 Ghz, Infiniband QDR",Sun,"7,616",0 GB,Xeon X5560 4C 2.8GHz,Infiniband,77.17 TFlop/s,85.299 TFlop/s,"1,160,376",False,False,Linux,False,False,False,332.00 kW,False
72,Cray XT5 QC 2.3 GHz,Cray/HPE,"10,400",0 GB,Opteron Quad Core 4C 2.3GHz,XT4 Internal Interconnect,76.8 TFlop/s,95.68 TFlop/s,False,False,False,CNL,False,False,False,481.00 kW,False
73,Cray XT5/XT4 QC 2.3 GHz,Cray/HPE,"10,864",0 GB,Opteron Quad Core 4C 2.3GHz,XT4 Internal Interconnect,76.51 TFlop/s,101.997 TFlop/s,False,False,False,CNL,False,False,False,520.00 kW,False
74,ASC Purple - eServer pSeries p5 575 1.9 GHz,IBM,"12,208",0 GB,POWER5 2C 1.9GHz,Federation,75.76 TFlop/s,92.781 TFlop/s,"1,383,600",False,False,AIX,False,False,False,"1,992.00 kW",False
75,Cray XT6m 12-Core 2.1 GHz,Cray/HPE,"11,016",0 GB,Opteron 6172 12C 2.1GHz,Custom Interconnect,75.12 TFlop/s,92.5344 TFlop/s,"1,306,392",False,False,Linux,False,False,False,False,False
76,"Cluster Platform 3000 BL280c G6, Xeon X55xx 2.8Ghz, Infiniband",HPE,"8,448",0 GB,Xeon X5560 4C 2.8GHz,Infiniband,74.39 TFlop/s,94.6176 TFlop/s,False,False,False,Linux,False,False,False,False,False
77,"Power 575, p6 4.7 GHz, Infiniband",IBM,"4,992",0 GB,POWER6 2C 4.7GHz,Infiniband,73.06 TFlop/s,93.8496 TFlop/s,False,False,False,AIX,False,False,False,797.00 kW,False
78,"Power 575, p6 4.7 GHz, Infiniband",IBM,"4,992",0 GB,POWER6 2C 4.7GHz,Infiniband,73.06 TFlop/s,93.8496 TFlop/s,False,False,False,AIX,False,False,False,797.00 kW,False
79,eServer Blue Gene Solution,IBM,"32,768",0 GB,PowerPC 440 2C 700MHz,Proprietary,73.032 TFlop/s,91.75 TFlop/s,"884,735",False,False,CNK/SLES 9,False,False,False,358.00 kW,False
80,"SGI Altix ICE 8200 Enhanced LX, Xeon X5560 quad core 2.8 GHz",HPE,"6,656",0 GB,Xeon X5560 4C 2.8GHz,Infiniband,70 TFlop/s,74.5472 TFlop/s,"1,501,752",False,False,SLES10 + SGI ProPack 5,False,False,False,350.00 kW,False
81,"Abe - PowerEdge 1955, 2.33 GHz, Infiniband, Windows Server 2008/Red Hat Enterprise Linux 4",Dell EMC,"9,600",0 GB,Xeon E5345 4C 2.33GHz,Infiniband SDR,68.48 TFlop/s,89.5872 TFlop/s,"1,008,384",False,False,Linux,False,False,False,False,False
82,"xSeries iDataPlex, Xeon E5645 6C 2.400GHz, Infiniband",IBM,"11,088",0 GB,Xeon E5645 6C 2.4GHz,Infiniband,94.6926 TFlop/s,106.445 TFlop/s,False,False,False,Linux,False,False,False,228.22 kW,False
83,"Columbia - SGI Altix 1.5/1.6/1.66 GHz, Voltaire Infiniband",HPE,"13,824",0 GB,Itanium 2 Montecito 2C 1.6GHz,Numalink/Infiniband,66.567 TFlop/s,82.944 TFlop/s,"1,478,736",False,False,Linux,False,False,False,False,False
84,"Palmetto - PowerEdge 1950/SunFire X2200/iDataPlex/IBM dx340  Intel 53xx/54xx 2.33Ghz, Opteron 2.3 Ghz, E5410 2.33GHz Myrinet 10G",Dell/Sun/IBM,"8,856",0 GB,Xeon E5410 4C 2.33GHz,Myrinet 10G,66.18 TFlop/s,81.4752 TFlop/s,"1,227,600",False,False,Linux,False,False,False,False,False
85,"Galileu - Sun Blade x6048, Xeon X5560 2.8 Ghz, Infiniband QDR",Sun,"6,464",0 GB,Xeon X5560 4C 2.8GHz,Infiniband,64.63 TFlop/s,72.3968 TFlop/s,"1,405,152",False,False,Linux,False,False,False,430.00 kW,False
86,"MareNostrum - BladeCenter JS21 Cluster, PPC 970, 2.3 GHz, Myrinet",IBM,"10,240",0 GB,PowerPC 970 2C 2.3GHz,Myrinet,63.83 TFlop/s,94.208 TFlop/s,False,False,False,Linux,False,False,False,False,False
87,"BladeCenter QS22/LS21 Cluster, PowerXCell 8i 3.2 Ghz / Opteron DC 1.8 GHz, Infiniband",IBM,"7,200",0 GB,PowerXCell 8i 9C 3.2GHz,Infiniband,63.25 TFlop/s,80.928 TFlop/s,False,False,False,Linux,False,False,False,138.00 kW,False
88,"Ekman - PowerEdge SC1435 Dual core Opteron 2.2 GHz, Infiniband",Dell EMC,"9,800",0 GB,Opteron Dual Core 2C 2.2GHz,Infiniband,61.76 TFlop/s,86.0244 TFlop/s,"1,450,624",False,False,Linux,False,False,False,False,False
89,"bluefire - Power 575, p6 4.7 GHz, Infiniband",IBM,"4,064",0 GB,POWER6 2C 4.7GHz,Infiniband,59.6841 TFlop/s,76.4032 TFlop/s,False,False,False,AIX,False,False,False,649.00 kW,False
90,"Plasma Simulator - Hitachi SR16000 Model M1, POWER7 8C 3.836GHz, Custom Interconnect",Hitachi,"10,304","41,216 GB",POWER7 8C 3.84GHz,Custom Interconnect,253 TFlop/s,316.209 TFlop/s,"1,858,560",False,False,AIX,False,False,False,708.20 kW,False
91,HLRB-II - Altix 4700 1.6 GHz,HPE,"9,728",0 GB,Itanium 2 Montecito 2C 1.6GHz,NUMAlink,56.52 TFlop/s,62.2592 TFlop/s,"1,583,232",False,False,SUSE Linux Enterprise Server 10,False,False,False,990.00 kW,False
92,Jade - Cray XT4 QuadCore 2.1 GHz,Cray/HPE,"8,464",0 GB,Opteron Quad Core 4C 2.1GHz,XT4 Internal Interconnect,56.25 TFlop/s,71.097 TFlop/s,False,False,False,CNL,False,False,False,418.00 kW,False
93,"Power 575, p6 4.7 GHz, Infiniband",IBM,"3,744",0 GB,POWER6 2C 4.7GHz,Infiniband,55.11 TFlop/s,70.3872 TFlop/s,False,False,False,AIX,False,False,False,598.00 kW,False
94,Zeus - Cray XE6 12-core 2.0 GHz,Cray/HPE,"8,470",0 GB,Opteron 6128 HE 12C 2GHz,Custom Interconnect,54.61 TFlop/s,67.76 TFlop/s,"1,053,528",False,False,Linux,False,False,False,158.00 kW,False
95,"SHIROKANE - SunBlade x6250, Xeon E5450 3GHz, Infiniband",Sun,"5,760",0 GB,Xeon E5450 4C 3GHz,Infiniband DDR,54.21 TFlop/s,69.12 TFlop/s,"786,712",False,False,Linux,False,False,False,False,False
96,Tuna - Cray XT6 12-Core 2.0/2.1/2.2 GHz,Cray/HPE,"8,352",0 GB,Opteron 6128 HE 12C 2GHz,Custom Interconnect,53.18 TFlop/s,69.4272 TFlop/s,"1,102,464",False,False,Linux,False,False,False,155.00 kW,False
97,"Razor-II - Altus 704 Cluster, 6C Opteron 8431 2.4 Ghz, Infiniband",Penguin Computing,"8,640",0 GB,Opteron Six Core 6C 2.4GHz,Infinband DDR 4x,53.05 TFlop/s,82.944 TFlop/s,"1,152,000",False,False,Linux,False,False,False,246.00 kW,False
98,"Thunderbird - PowerEdge 1850, 3.6 GHz, Infiniband",Dell EMC,"9,024",0 GB,Xeon EM64T  3.6GHz,Infiniband,53 TFlop/s,64.9728 TFlop/s,False,False,False,Linux,False,False,False,False,False
99,"Tera-10 - NovaScale 5160, Itanium2 1.6 GHz, Quadrics",Atos,"9,968",0 GB,Itanium 2 Montecito 2C 1.6GHz,Quadrics,52.84 TFlop/s,63.7952 TFlop/s,False,False,False,Linux,False,False,False,False,False
100,"Power 575, p6 4.7 GHz, Infiniband",IBM,"3,584",0 GB,POWER6 2C 4.7GHz,Infiniband,52.81 TFlop/s,67.3792 TFlop/s,False,False,False,AIX,False,False,False,572.00 kW,False
101,"Coates - Cluster Platform 3000 DL165, Opteron 2.5 GHz, 10GigE",HPE,"7,944",0 GB,Opteron Quad Core 4C 2.5GHz,10G Ethernet,52.1921 TFlop/s,79.44 TFlop/s,False,False,False,Linux,False,False,False,False,False
102,"Brutus - Sun Blade X6440, Opteron 2.5 Ghz, Infiniband QDR",Sun,"6,464",0 GB,Opteron Quad Core 4C 2.5GHz,Infiniband,51.88 TFlop/s,64.64 TFlop/s,"1,032,192",False,False,Linux,False,False,False,152.00 kW,False
